year,state,state_code,office,candidate,party,percentage,winner,incumbent
1944,Washington,WA,governor,Allen Emerson,Prohibition,0.2,False,False
1944,Washington,WA,governor,Henry E.O. Gusey,Labor,0.16,False,False
1944,West Virginia,WV,governor,Clarence W. Meadows,Democratic,54.4,True,False
1944,West Virginia,WV,governor,Daniel Boone Dawson,Republican,45.6,False,False
1944,Wisconsin,WI,governor,Walter Samuel Goodland,Republican,52.8,True,True
1944,Wisconsin,WI,governor,Daniel Hoan,Democratic,40.6,False,False
1944,Wisconsin,WI,governor,Alexander O. Benz,Progressive,5.8,False,False
1944,Wisconsin,WI,governor,George A. Nelson,Socialist,0.7,False,False
1944,Wisconsin,WI,governor,Georgia Cozzini,Labor,0.09,False,False
1945,Virginia,VA,governor,William M. Tuck,Democratic,66.58,True,False
1945,Virginia,VA,governor,S. Floyd Landreth,Republican,31.04,False,False
1945,Virginia,VA,governor,Howard Carwile,Independent,2.38,False,False
1946,Alabama,AL,governor,Jim Folsom,Democratic,88.7,True,False
1946,Alabama,AL,governor,Lyman Ward,Republican,11.3,False,False
1946,Arizona,AZ,governor,Sidney Preston Osborn,Democratic,60.1,True,True
1946,Arizona,AZ,governor,Bruce Brockett,Republican,39.9,False,False
1946,Arkansas,AR,governor,Benjamin T. Laney,Democratic,84.1,True,True
1946,Arkansas,AR,governor,W.T. Mills,Republican,15.9,False,False
1946,California,CA,governor,Earl Warren,Republican,91.6,True,True
1946,California,CA,governor,Henry R. Schmidt,Prohibition,7.1,False,False
1946,California,CA,governor,Archie Brown,Communist,0.9,False,False
1946,California,CA,governor,James Roosevelt,Democratic,0.1,False,False
1946,California,CA,governor,Robert W. Kenny,Independent,0.06,False,False
1946,California,CA,governor,Albert Clark,Independent,0.03,False,False
1946,Colorado,CO,governor,William Lee Knous,Democratic,52.1,True,False
1946,Colorado,CO,governor,Leon E. Lavington,Republican,47.9,False,False
1946,Connecticut,CT,governor,James L. McConaughy,Republican,54.4,True,False
1946,Connecticut,CT,governor,Charles Wilbert Snow,Democratic,40.4,False,False
1946,Connecticut,CT,governor,Jasper McLevy,Socialist,4.8,False,False
1946,Connecticut,CT,governor,Herman N. Simon,Labor,0.5,False,False
1946,Georgia,GA,governor,Primary results:,,,True,False
1946,Georgia,GA,governor,Eugene Talmadge,Democratic,42.96,False,False
1946,Georgia,GA,governor,James V. Carmichael,Democratic,45.3,False,False
1946,Georgia,GA,governor,Eurith D. Rivers,Democratic,10.04,False,False
1946,Georgia,GA,governor,Hoke O'Kelley,Democratic,1.7,False,False
1946,Georgia,GA,governor,General election:,,,True,False
1946,Georgia,GA,governor,Herman Talmadge,Democratic,0.46,False,False
1946,Georgia,GA,governor,D. Talmadge Bowers,Independent,0.44,False,False
1946,Georgia,GA,governor,Ellis Arnall,Democratic,0.08,False,True
1946,Idaho,ID,governor,C. A. Robins,Republican,56.4,True,False
1946,Idaho,ID,governor,Arnold Williams,Democratic,43.6,False,True
1946,Iowa,IA,governor,Robert D. Blue,Republican,57.4,True,True
1946,Iowa,IA,governor,Frank Miles,Democratic,42.1,False,False
1946,Iowa,IA,governor,E. P. Gabriel,Prohibition,0.5,False,False
1946,Kansas,KS,governor,Frank Carlson,Republican,53.5,True,False
1946,Kansas,KS,governor,Harry Hines Woodring,Democratic,44.0,False,False
1946,Kansas,KS,governor,David C. White,Prohibition,2.2,False,False
1946,Kansas,KS,governor,Harry Graber,Socialist,0.3,False,False
1946,Maine,ME,governor,Horace Hildreth,Republican,61.3,True,True
1946,Maine,ME,governor,F. Davis Clark,Democratic,38.7,False,False
1946,Maryland,MD,governor,William Preston Lane Jr.,Democratic,54.7,True,False
1946,Maryland,MD,governor,Theodore McKeldin,Republican,45.3,False,False
1946,Massachusetts,MA,governor,Robert F. Bradford,Republican,54.1,True,False
1946,Massachusetts,MA,governor,Maurice J. Tobin,Democratic,45.3,False,True
1946,Massachusetts,MA,governor,Horace I. Hillis,Labor,0.4,False,False
1946,Massachusetts,MA,governor,Guy S. Williams,Prohibition,0.1,False,False
1946,Michigan,MI,governor,Kim Sigler,Republican,60.3,True,False
1946,Michigan,MI,governor,Murray Van Wagoner,Democratic,38.7,False,False
1946,Michigan,MI,governor,Gordon Phillips,Prohibition,0.7,False,False
1946,Michigan,MI,governor,James Sim,Labor,0.3,False,False
1946,Minnesota,MN,governor,Luther Youngdahl,Republican,59.0,True,False
1946,Minnesota,MN,governor,Harold H. Barker,Minnesota Democratic-farmer-labor,39.7,False,False
1946,Minnesota,MN,governor,Rudolph Gustafson,Government,1.3,False,False
1946,Nebraska,NE,governor,Val Peterson,Republican,65.5,True,False
1946,Nebraska,NE,governor,Frank Sorrell,Democratic,35.5,False,False
1946,Nevada,NV,governor,Vail Pittman,Democratic,57.4,True,True
1946,Nevada,NV,governor,Melvin E. Jepson,Republican,42.6,False,False
1946,New Hampshire,NH,governor,Charles M. Dale,Republican,63.1,True,True
1946,New Hampshire,NH,governor,F. Clyde Keefe,Democratic,36.9,False,False
1946,New Jersey,NJ,governor,'''Alfred E. Driscoll,Republican,57.1,True,False
1946,New Jersey,NJ,governor,Lewis G. Hansen,Democratic,41.4,False,False
1946,New Mexico,NM,governor,Thomas J. Mabry,Democratic,52.7,True,False
1946,New Mexico,NM,governor,Edward L. Safford,Republican,47.3,False,False
1946,New York,NY,governor,Thomas E. Dewey,Republican,56.9,True,True
1946,New York,NY,governor,James M. Mead,Democratic,43.1,False,False
1946,North Dakota,ND,governor,Fred G. Aandahl,Republican,68.9,True,True
1946,North Dakota,ND,governor,Quentin Burdick,Democratic,31.1,False,False
1946,Ohio,OH,governor,Thomas J. Herbert,Republican,50.6,True,False
1946,Ohio,OH,governor,Frank Lausche,Democratic,48.9,False,True
1946,Ohio,OH,governor,Arla A. Albaugh,Labor,0.5,False,False
1946,Oklahoma,OK,governor,Roy J. Turner,Democratic,52.5,True,False
1946,Oklahoma,OK,governor,Olney F. Flynn,Republican,46.0,False,False
1946,Oklahoma,OK,governor,"Mildred ""Mickey"" Harrell",Independent,1.45,False,False
1946,Oklahoma,OK,governor,R.M. Funk,Independent,0.05,False,False
1946,Oklahoma,OK,governor,Bruno H. Miller,Independent,0.05,False,False
1946,Oregon,OR,governor,Earl Snell,Republican,69.1,True,True
1946,Oregon,OR,governor,Carl C. Donaugh,Democratic,30.9,False,False
1946,Pennsylvania,PA,governor,James H. Duff,Republican,58.5,True,False
1946,Pennsylvania,PA,governor,John S. Rice,Democratic,40.7,False,False
1946,Pennsylvania,PA,governor,James Killip,Prohibition,0.44,False,False
1946,Pennsylvania,PA,governor,George S. Taylor,Labor,0.34,False,False
1946,Rhode Island,RI,governor,John Pastore,Democratic,54.3,True,True
1946,Rhode Island,RI,governor,John G. Murphy,Republican,45.7,False,False
1946,South Carolina,SC,governor,Primary run-off:,,,True,False
1946,South Carolina,SC,governor,Strom Thurmond,Democratic,56.95,True,False
1946,South Carolina,SC,governor,James C. McLeod,Democratic,43.05,False,False
1946,South Carolina,SC,governor,General election:,,,True,False
1946,South Dakota,SD,governor,George T. Mickelson,Republican,67.2,True,False
1946,South Dakota,SD,governor,Richard Haeder,Democratic,32.8,False,False
1946,Tennessee,TN,governor,Jim Nance McCord,Democratic,65.4,True,True
1946,Tennessee,TN,governor,W.O. Lowe,Republican,31.9,False,False
1946,Tennessee,TN,governor,John Randolph Neal Jr.,Independent,2.7,False,False
1946,Texas,TX,governor,Beauford H. Jester,Democratic,91.2,True,False
1946,Texas,TX,governor,Eugene Nolte,Republican,8.8,False,False
1946,Vermont,VT,governor,Ernest W. Gibson Jr.,Republican,80.3,True,False
1946,Vermont,VT,governor,Berthold C. Coburn,Democratic,19.6,False,False
1946,Wisconsin,WI,governor,Walter Samuel Goodland,Republican,59.8,True,True
1946,Wisconsin,WI,governor,Daniel Hoan,Democratic,39.1,False,False
1946,Wisconsin,WI,governor,Walter H. Uphoff,Socialist,0.9,False,False
1946,Wisconsin,WI,governor,Sigmund Eisenscher,Communist,0.2,False,False
1946,Wisconsin,WI,governor,Jerry Kenyon,Labor,0.1,False,False
1946,Wyoming,WY,governor,Lester C. Hunt,Democratic,52.9,True,True
1946,Wyoming,WY,governor,Earl Wright,Republican,47.1,False,False
1947,Kentucky,KY,governor,Earle Clements,Democratic,57.24,True,False
1947,Kentucky,KY,governor,Eldon S. Dummit,Republican,42.48,False,False
1947,Kentucky,KY,governor,W. A. Sandefur,Socialist,0.29,False,False
1947,Louisiana,LA,governor,Earl Long,Democratic,,True,False
1947,Louisiana,LA,governor,''Unopposed'',,,False,False
1947,Mississippi,MS,governor,Fielding L. Wright,Democratic,97.59,True,True
1947,Mississippi,MS,governor,George L. Sheldon,Independent Republican,2.41,False,False
1948,Arizona,AZ,governor,Dan Edward Garvey,Democratic,59.2,True,True
1948,Arizona,AZ,governor,Bruce Brockett,Republican,40.1,False,False
1948,Arizona,AZ,governor,Ernest Fohle,Prohibition,0.8,False,False
1948,Arkansas,AR,governor,Sid McMath,Democratic,89.4,True,False
1948,Arkansas,AR,governor,Charles R. Black,Republican,10.7,False,False
1948,Colorado,CO,governor,William Lee Knous,Democratic,66.3,True,True
1948,Colorado,CO,governor,David A. Hamil,Republican,33.7,False,False
1948,Connecticut,CT,governor,Chester Bowles,Democratic,49.31,True,False
1948,Connecticut,CT,governor,James C. Shannon,Republican,49.0,False,True
1948,Connecticut,CT,governor,Jasper McLevy,Socialist,1.45,False,False
1948,Connecticut,CT,governor,Joseph Mackay,Labor,0.16,False,False
1948,Connecticut,CT,governor,Morris Chertov,Workers,0.09,False,False
1948,Delaware,DE,governor,Elbert N. Carvel,Democratic,53.7,True,False
1948,Delaware,DE,governor,Hyland P. George,Republican,46.3,False,False
1948,Florida,FL,governor,Fuller Warren,Democratic,83.4,True,False
1948,Florida,FL,governor,Bert L. Acker,Republican,16.6,False,False
1948,Georgia,GA,governor,Herman Talmadge,Democratic,97.5,True,False
1948,Georgia,GA,governor,Morgan Blake,Independent,2.2,False,False
1948,Georgia,GA,governor,James Barfoot,Independent,0.18,False,False
1948,Georgia,GA,governor,Melvin E. Thompson,Independent,0.09,False,True
1948,Illinois,IL,governor,Adlai Stevenson II,Democratic,57.1,True,False
1948,Illinois,IL,governor,Dwight H. Green,Republican,42.6,False,True
1948,Illinois,IL,governor,Willis R. Wilson,Prohibition,0.24,False,False
1948,Illinois,IL,governor,Louis Fisher,Labor,0.07,False,False
1948,Indiana,IN,governor,Henry F. Schricker,Democratic,53.6,True,False
1948,Indiana,IN,governor,Hobart Creighton,Republican,45.1,False,False
1948,Indiana,IN,governor,Clinton W. Speicher,Prohibition,0.8,False,False
1948,Indiana,IN,governor,Walter Frisbie,Progressive,0.4,False,False
1948,Indiana,IN,governor,William Rabe,Socialist,0.1,False,False
1948,Indiana,IN,governor,Martin Ginsberg,Labor,0.04,False,False
1948,Iowa,IA,governor,William S. Beardsley,Republican,55.7,True,False
1948,Iowa,IA,governor,Carroll O. Switzer,Democratic,43.7,False,False
1948,Iowa,IA,governor,C.E. Bierderman,Progressive,0.36,False,False
1948,Iowa,IA,governor,Marvin Galbreath,Prohibition,0.25,False,False
1948,Iowa,IA,governor,William F. Leonard,Socialist,0.05,False,False
1948,Kansas,KS,governor,Frank Carlson,Republican,57.0,True,True
1948,Kansas,KS,governor,Randolph Carpenter,Democratic,40.4,False,False
1948,Kansas,KS,governor,N.W. Nice,Prohibition,2.2,False,False
1948,Kansas,KS,governor,W.W. Tamplin,Socialist,0.3,False,False
1948,Maine,ME,governor,Frederick G. Payne,Republican,65.6,True,False
1948,Maine,ME,governor,Louis Lausier,Democratic,34.4,False,False
1948,Massachusetts,MA,governor,Paul A. Dever,Democratic,59.0,True,False
1948,Massachusetts,MA,governor,Robert F. Bradford,Republican,40.5,False,True
1948,Massachusetts,MA,governor,Horace I. Hillis,Labor,0.4,False,False
1948,Massachusetts,MA,governor,Mark R. Shaw,Prohibition,0.1,False,False
1948,Michigan,MI,governor,G. Mennen Williams,Democratic,53.4,True,False
1948,Michigan,MI,governor,Kim Sigler,Republican,45.7,False,True
1948,Michigan,MI,governor,Gordon Phillips,Prohibition,0.7,False,False
1948,Michigan,MI,governor,Emanuel Seidler,Socialist,0.1,False,False
1948,Michigan,MI,governor,Arthur Chenoweth,Labor,0.07,False,False
1948,Michigan,MI,governor,Howard Lerner,Workers,,False,False
1948,Minnesota,MN,governor,Luther Youngdahl,Republican,53.2,True,True
1948,Minnesota,MN,governor,Charles Halsted,Minnesota Democratic-farmer-labor,45.1,False,False
1948,Minnesota,MN,governor,Orville E. Olson,Prohibition,1.2,False,False
1948,Minnesota,MN,governor,Rudolph Gustafson,Labor,0.6,False,False
1948,Missouri,MO,governor,Forrest Smith,Democratic,57.0,True,False
1948,Missouri,MO,governor,Murray Thompson,Republican,42.8,False,False
1948,Missouri,MO,governor,Robert B. Logsdon,Progressive,0.18,False,False
1948,Missouri,MO,governor,Ralph E. Gipe,Socialist,0.07,False,False
1948,Missouri,MO,governor,Henry W. Genck,Labor,0.01,False,False
1948,Montana,MT,governor,John W. Bonner,Democratic,55.7,True,False
1948,Montana,MT,governor,Sam C. Ford,Republican,43.9,False,True
1948,Montana,MT,governor,Leverne Hamilton,Socialist,0.4,False,False
1948,Nebraska,NE,governor,Val Peterson,Republican,60.1,True,True
1948,Nebraska,NE,governor,Frank Sorrell,Democratic,39.9,False,False
1948,New Hampshire,NH,governor,Sherman Adams,Republican,52.2,True,False
1948,New Hampshire,NH,governor,Herbert W. Hill,Democratic,47.3,False,False
1948,New Hampshire,NH,governor,Irma J. Otto,Progressive,0.5,False,False
1948,New Mexico,NM,governor,Thomas J. Mabry,Democratic,54.7,True,True
1948,New Mexico,NM,governor,Manuel Lujan Sr.,Republican,45.3,False,False
1948,North Carolina,NC,governor,W. Kerr Scott,Democratic,73.2,True,False
1948,North Carolina,NC,governor,George M. Pritchard,Republican,26.4,False,False
1948,North Carolina,NC,governor,Mary Price,Progressive,0.4,False,False
1948,North Dakota,ND,governor,Fred G. Aandahl,Republican,61.3,True,True
1948,North Dakota,ND,governor,Howard I. Henry,Democratic,37.5,False,False
1948,North Dakota,ND,governor,H.A. Porter,Progressive,0.9,False,False
1948,North Dakota,ND,governor,George Lund,Socialist,0.3,False,False
1948,Ohio,OH,governor,Frank Lausche,Democratic,53.7,True,False
1948,Ohio,OH,governor,Thomas J. Herbert,Republican,46.3,False,True
1948,Oregon,OR,governor,Douglas McKay,Republican,53.2,True,False
1948,Oregon,OR,governor,Lew Wallace,Democratic,44.5,False,False
1948,Oregon,OR,governor,Wendell E. Barnett,Independent,2.2,False,False
1948,Rhode Island,RI,governor,John Pastore,Democratic,61.2,True,True
1948,Rhode Island,RI,governor,Albert P. Ruerat,Republican,38.4,False,False
1948,Rhode Island,RI,governor,Clemens J. France,Progressive,0.4,False,False
1948,South Dakota,SD,governor,George T. Mickelson,Republican,61.1,True,True
1948,South Dakota,SD,governor,Harold J. Volz,Democratic,38.9,False,False
1948,Tennessee,TN,governor,Gordon Browning,Democratic,66.9,True,False
1948,Tennessee,TN,governor,Roy Acuff,Republican,33.1,False,False
1948,Texas,TX,governor,Beauford H. Jester,Democratic,84.7,True,True
1948,Texas,TX,governor,Alvin H. Lane,Republican,14.7,False,False
1948,Texas,TX,governor,Herman Wright,Progressive,0.3,False,False
1948,Texas,TX,governor,Gerard Overholt,Prohibition,0.3,False,False
1948,Utah,UT,governor,J. Bracken Lee,Republican,55.0,True,False
1948,Utah,UT,governor,Herbert B. Maw,Democratic,45.0,False,True
1948,Vermont,VT,governor,Ernest W. Gibson Jr.,Republican,71.9,True,True
1948,Vermont,VT,governor,Charles F. Ryan,Democratic,28.0,False,False
1948,Washington,WA,governor,Arthur B. Langlie,Republican,50.5,True,False
1948,Washington,WA,governor,Monrad Wallgren,Democratic,47.2,False,True
1948,Washington,WA,governor,Russell H. Fluent,Progressive,2.2,False,False
1948,Washington,WA,governor,Henry Killman,Labor,0.09,False,False
1948,Washington,WA,governor,Daniel Roberts,Workers,0.02,False,False
1948,West Virginia,WV,governor,Okey Patteson,Democratic,57.1,True,False
1948,West Virginia,WV,governor,Herbert Stephenson Boreman,Republican,42.9,False,False
1948,Wisconsin,WI,governor,Oscar Rennebohm,Republican,54.1,True,True
1948,Wisconsin,WI,governor,Carl W. Thompson,Democratic,44.1,False,False
1948,Wisconsin,WI,governor,Henry J. Berquist,Progressive,1.0,False,False
1948,Wisconsin,WI,governor,Walter H. Uphoff,Socialist,0.7,False,False
1948,Wisconsin,WI,governor,James E. Boulton,Workers,0.03,False,False
1948,Wisconsin,WI,governor,Georgia Cozzini,Labor,0.03,False,False
1949,New Jersey,NJ,governor,Alfred E. Driscoll,Republican,51.54,True,True
1949,New Jersey,NJ,governor,Elmer H. Wene,Democratic,47.13,False,False
1949,New Jersey,NJ,governor,James Imbrie,Progressive,0.63,False,False
1949,New Jersey,NJ,governor,John C. Butterworth,Socialist Labor,0.38,False,False
1949,New Jersey,NJ,governor,Edson R. Leach,Prohibition,0.32,False,False
1949,Virginia,VA,governor,John S. Battle,Democratic,70.43,True,False
1949,Virginia,VA,governor,Walter Johnson,Republican,27.44,False,False
1949,Virginia,VA,governor,Clarke T. Robb,Social Democrat,2.12,False,False
1950,Alabama,AL,governor,Gordon Persons,Democratic,91.1,True,False
1950,Alabama,AL,governor,John S. Crowder,Republican,8.9,False,False
1950,Arizona,AZ,governor,J. Howard Pyle,Republican,50.8,True,False
1950,Arizona,AZ,governor,Ana Frohmiller,Democratic,49.2,False,False
1950,Arkansas,AR,governor,Sid McMath,Democratic,84.1,True,True
1950,Arkansas,AR,governor,Jefferson W. Speck,Republican,15.9,False,False
1950,California,CA,governor,Earl Warren,Republican,64.9,True,True
1950,California,CA,governor,James Roosevelt,Democratic,35.1,False,False
1950,Colorado,CO,governor,Daniel I. J. Thornton,Republican,52.4,True,False
1950,Colorado,CO,governor,Walter Walford Johnson,Democratic,47.2,False,True
1950,Colorado,CO,governor,Louis K. Stephens,Labor,0.3,False,False
1950,Connecticut,CT,governor,John Davis Lodge,Republican,49.7,True,False
1950,Connecticut,CT,governor,Chester Bowles,Democratic,47.7,False,True
1950,Connecticut,CT,governor,Jasper McLevy,Socialist,2.6,False,False
1950,Georgia,GA,governor,Primary results:,,,True,False
1950,Georgia,GA,governor,Herman Talmadge,Democratic,49.33,True,True
1950,Georgia,GA,governor,Melvin E. Thompson,Democratic,47.88,False,False
1950,Georgia,GA,governor,C.O. Baker,Democratic,1.7,False,False
1950,Georgia,GA,governor,Pat Avery,Democratic,0.5,False,False
1950,Georgia,GA,governor,Mrs. J.W. Jenkins,Democratic,0.5,False,False
1950,Georgia,GA,governor,General election:,,,True,False
1950,Georgia,GA,governor,Morgan Blake,Independent,1.4,False,False
1950,Idaho,ID,governor,Len Jordan,Republican,52.6,True,False
1950,Idaho,ID,governor,Calvin E. Wright,Democratic,47.4,False,False
